Order_ID,Order_Date,Restaurant_Name,Restaurant_Location,Food_Item,Cuisine,Price,Quantity,Total_Amount,Payment_Method,Customer_ID,Customer_Age,Customer_Gender,Delivery_Time,Customer_Rating,Review_Text
219,5/10/2025,Pizza Point,Delhi,Caesar Salad,Continental,288,4,1152,Cash,10686,35,M,61,5,Portion size was small.
220,4/29/2025,Urban Tadka,Ahmedabad,Spring Rolls,Chinese,579,4,2316,Cash,17875,44,M,32,3,Good taste but slow delivery.
221,1/5/2025,Spice Villa,Kolkata,Lasagna,Italian,177,4,708,Cash,15871,28,F,75,2,Would order again.
222,2/21/2025,Noodle Nest,Bangalore,Paneer Butter Masala,Indian,577,3,1731,Cash,11130,36,M,22,2,Not satisfied.
223,5/3/2025,Sizzler Station,Delhi,Steak,Continental,135,4,540,Net Banking,12227,22,F,32,4,Excellent service!
224,5/8/2025,Sizzler Station,Chennai,Caesar Salad,Continental,549,2,1098,UPI,12239,21,M,59,5,Quick delivery!
225,5/6/2025,Pizza Point,Bangalore,Tacos,Mexican,185,1,185,Cash,17639,19,M,49,2,Good taste but slow delivery.
226,3/31/2025,Burger Barn,Bangalore,Steak,Continental,341,3,1023,UPI,13651,19,M,44,3,Would order again.
227,3/9/2025,Sizzler Station,Pune,Tandoori Chicken,Indian,501,3,1503,Credit Card,16726,22,F,24,3,Food was cold.
228,5/6/2025,Sizzler Station,Jaipur,Hotdog,American,336,4,1344,Cash,15318,25,M,35,5,Average experience.
229,4/26/2025,Vegan Vibes,Lucknow,Hakka Noodles,Chinese,447,4,1788,Credit Card,11711,41,F,28,5,Not satisfied.
230,1/27/2025,Burger Barn,Pune,Chicken Biryani,Indian,263,1,263,Net Banking,13884,36,F,70,2,Food was cold.
231,3/7/2025,Urban Tadka,Delhi,Caesar Salad,Continental,334,4,1336,Credit Card,16517,35,M,50,3,Average experience.
232,2/9/2025,Spice Villa,Bangalore,Burger,American,208,2,416,Cash,16592,45,M,68,2,Average experience.
233,2/21/2025,Burger Barn,Hyderabad,Tacos,Mexican,213,1,213,Credit Card,11341,41,F,65,1,Food was cold.
234,1/5/2025,Taco Town,Bangalore,Manchurian,Chinese,482,2,964,Cash,13823,19,M,59,4,Portion size was small.
235,4/8/2025,Sizzler Station,Chennai,Grilled Chicken,Continental,570,4,2280,Wallet,15898,33,F,52,5,Loved the food.
236,3/13/2025,Burger Barn,Mumbai,Caesar Salad,Continental,417,2,834,Cash,12645,30,F,26,3,Not satisfied.
237,3/22/2025,Urban Tadka,Hyderabad,Butter Naan,Indian,463,2,926,Wallet,15841,35,M,69,4,Average experience.
238,1/19/2025,Noodle Nest,Delhi,Spring Rolls,Chinese,135,3,405,Cash,13263,54,M,71,2,Quick delivery!
239,4/21/2025,Spice Villa,Pune,Tandoori Chicken,Indian,474,4,1896,Credit Card,10704,53,M,23,4,Average experience.
240,6/1/2025,Biryani House,Kolkata,Hotdog,American,349,1,349,Wallet,15320,19,M,69,3,Would order again.
241,1/5/2025,Vegan Vibes,Pune,Dal Makhani,Indian,248,1,248,Credit Card,13454,22,F,22,2,Not satisfied.
242,5/25/2025,Taco Town,Ahmedabad,Paneer Butter Masala,Indian,280,1,280,Cash,13267,28,F,39,3,Loved the food.
243,1/17/2025,Sizzler Station,Pune,Spring Rolls,Chinese,481,3,1443,UPI,14819,43,F,36,4,Loved the food.
244,1/9/2025,Biryani House,Jaipur,Pizza Margherita,Italian,390,4,1560,Wallet,12264,27,F,45,1,Excellent service!
245,1/17/2025,Urban Tadka,Delhi,Burritos,Mexican,380,1,380,Credit Card,12100,48,M,58,3,Highly recommended.
246,3/7/2025,Pizza Point,Lucknow,Spring Rolls,Chinese,336,1,336,UPI,12714,22,F,25,4,Loved the food.
247,4/5/2025,Urban Tadka,Kolkata,Caesar Salad,Continental,437,2,874,Credit Card,11729,24,M,23,3,Would order again.
248,1/26/2025,Burger Barn,Hyderabad,Burger,American,376,3,1128,UPI,16180,34,F,30,4,Average experience.
249,3/18/2025,Pizza Point,Kolkata,Steak,Continental,293,2,586,Credit Card,17898,52,F,29,3,Quick delivery!
250,1/9/2025,Vegan Vibes,Hyderabad,Grilled Chicken,Continental,482,3,1446,Net Banking,13232,37,M,29,1,Excellent service!
251,2/25/2025,Noodle Nest,Ahmedabad,Hotdog,American,132,2,264,UPI,10742,24,F,68,5,Excellent service!
252,5/16/2025,Burger Barn,Lucknow,Fried Rice,Chinese,408,2,816,Cash,13872,46,M,65,3,Not satisfied.
253,2/3/2025,Pizza Point,Ahmedabad,Burger,American,146,1,146,Credit Card,12086,31,M,48,3,Average experience.
254,4/21/2025,Noodle Nest,Delhi,Hotdog,American,264,2,528,Credit Card,16281,57,M,59,2,Would order again.
255,2/28/2025,Curry Palace,Mumbai,Burger,American,413,4,1652,Net Banking,13925,35,M,27,4,Not satisfied.
256,2/27/2025,Noodle Nest,Hyderabad,Hakka Noodles,Chinese,236,2,472,Credit Card,12089,30,M,56,1,Not satisfied.
257,5/14/2025,Curry Palace,Pune,Pizza Margherita,Italian,166,2,332,Cash,10728,30,M,42,3,Good taste but slow delivery.
258,5/28/2025,Urban Tadka,Bangalore,Caesar Salad,Continental,589,2,1178,Cash,16792,39,F,46,3,Average experience.
259,2/14/2025,Vegan Vibes,Lucknow,Paneer Butter Masala,Indian,396,2,792,Wallet,14256,24,F,30,2,Good taste but slow delivery.
260,5/7/2025,Spice Villa,Pune,Steak,Continental,523,3,1569,UPI,10144,22,F,64,3,Would order again.
261,1/19/2025,Urban Tadka,Hyderabad,Fries,American,303,2,606,Cash,12119,40,M,36,3,Would order again.
262,6/19/2025,Burger Barn,Kolkata,Fried Rice,Chinese,176,2,352,Net Banking,15278,33,F,22,2,Quick delivery!
263,2/1/2025,Taco Town,Chennai,Lasagna,Italian,183,4,732,Cash,10996,35,M,47,3,Highly recommended.
264,4/10/2025,Taco Town,Pune,Lasagna,Italian,394,2,788,UPI,14352,56,M,42,4,Excellent service!
265,6/23/2025,Noodle Nest,Hyderabad,Burritos,Mexican,455,3,1365,UPI,17787,29,M,54,3,Not satisfied.
266,3/24/2025,Noodle Nest,Mumbai,Paneer Butter Masala,Indian,364,2,728,Wallet,12551,53,F,29,3,Highly recommended.
267,5/3/2025,Burger Barn,Bangalore,Caesar Salad,Continental,536,2,1072,Wallet,17823,36,M,70,2,Portion size was small.
268,2/24/2025,Noodle Nest,Mumbai,Manchurian,Chinese,430,3,1290,Cash,11875,26,M,24,2,Quick delivery!
269,3/21/2025,Taco Town,Lucknow,Spring Rolls,Chinese,489,3,1467,Wallet,11555,34,M,39,4,Good taste but slow delivery.
270,1/7/2025,Pizza Point,Kolkata,Fried Rice,Chinese,189,4,756,Net Banking,14846,60,M,21,2,Would order again.
271,5/31/2025,Urban Tadka,Pune,Burger,American,176,1,176,Wallet,16379,34,M,70,3,Highly recommended.
272,4/1/2025,Vegan Vibes,Mumbai,Paneer Butter Masala,Indian,573,1,573,Net Banking,16519,42,F,54,5,Good taste but slow delivery.
273,4/12/2025,Burger Barn,Delhi,Lasagna,Italian,285,2,570,Net Banking,14530,34,M,68,1,Quick delivery!
274,1/29/2025,Sizzler Station,Kolkata,Dal Makhani,Indian,200,1,200,Wallet,16386,31,M,60,4,Excellent service!
275,6/15/2025,Pizza Point,Jaipur,Lasagna,Italian,313,2,626,Wallet,17000,44,F,23,3,Quick delivery!
276,1/24/2025,Vegan Vibes,Lucknow,Fries,American,476,3,1428,Net Banking,10142,31,M,21,2,Quick delivery!
277,5/27/2025,Pizza Point,Pune,Caesar Salad,Continental,447,4,1788,Cash,14677,23,M,54,3,Quick delivery!
278,1/1/2025,Spice Villa,Kolkata,Nachos,Mexican,138,4,552,UPI,12246,54,F,57,1,Highly recommended.
279,1/16/2025,Pizza Point,Chennai,Burger,American,173,3,519,Wallet,17612,21,F,62,4,Loved the food.
280,4/29/2025,Taco Town,Kolkata,Caesar Salad,Continental,277,1,277,Cash,15913,38,F,44,5,Loved the food.
281,3/2/2025,Pizza Point,Lucknow,Pizza Margherita,Italian,452,4,1808,Cash,11556,28,M,56,5,Average experience.
282,1/22/2025,Biryani House,Bangalore,Paneer Butter Masala,Indian,115,1,115,UPI,15408,37,F,43,3,Highly recommended.
283,3/4/2025,Pizza Point,Jaipur,Hotdog,American,557,3,1671,Net Banking,17153,23,M,55,4,Excellent service!
284,6/4/2025,Sizzler Station,Kolkata,Lasagna,Italian,431,2,862,UPI,14038,26,F,67,5,Average experience.
285,4/29/2025,Burger Barn,Mumbai,Chicken Biryani,Indian,416,4,1664,Cash,15040,52,F,67,2,Loved the food.
286,4/8/2025,Noodle Nest,Kolkata,Manchurian,Chinese,145,3,435,Cash,10239,31,M,54,3,Not satisfied.
287,5/26/2025,Burger Barn,Hyderabad,Tacos,Mexican,327,2,654,Cash,12577,37,M,42,3,Loved the food.
288,5/21/2025,Burger Barn,Ahmedabad,Dal Makhani,Indian,269,2,538,Wallet,10096,57,M,55,3,Excellent service!
289,2/5/2025,Taco Town,Bangalore,Tandoori Chicken,Indian,329,3,987,Cash,14562,54,F,25,2,Good taste but slow delivery.
290,2/4/2025,Urban Tadka,Chennai,Manchurian,Chinese,573,2,1146,Credit Card,15140,41,F,37,2,Portion size was small.
291,1/29/2025,Urban Tadka,Delhi,Grilled Chicken,Continental,599,3,1797,Net Banking,13597,26,M,49,3,Loved the food.
292,4/17/2025,Vegan Vibes,Pune,Lasagna,Italian,242,2,484,UPI,11763,25,M,25,1,Loved the food.
293,5/31/2025,Vegan Vibes,Ahmedabad,Pasta Alfredo,Italian,148,4,592,UPI,14551,59,M,54,3,Loved the food.
294,6/16/2025,Taco Town,Delhi,Grilled Chicken,Continental,337,2,674,Wallet,12493,43,F,34,3,Loved the food.
295,6/15/2025,Urban Tadka,Hyderabad,Chicken Biryani,Indian,112,1,112,Wallet,11346,48,M,21,3,Quick delivery!
296,6/29/2025,Burger Barn,Pune,Paneer Butter Masala,Indian,120,4,480,Net Banking,15769,25,F,58,4,Average experience.
297,2/21/2025,Spice Villa,Jaipur,Paneer Butter Masala,Indian,520,4,2080,UPI,15455,42,F,23,4,Highly recommended.
298,3/19/2025,Biryani House,Pune,Hotdog,American,471,3,1413,Credit Card,15686,48,F,59,2,Excellent service!
299,2/14/2025,Spice Villa,Kolkata,Grilled Chicken,Continental,233,2,466,UPI,12796,32,F,21,5,Good taste but slow delivery.
300,6/13/2025,Vegan Vibes,Delhi,Caesar Salad,Continental,313,1,313,Wallet,11451,24,M,55,5,Average experience.
301,6/29/2025,Biryani House,Delhi,Steak,Continental,169,3,507,Credit Card,15515,41,F,59,3,Excellent service!
302,6/17/2025,Biryani House,Lucknow,Spring Rolls,Chinese,456,3,1368,Wallet,16430,45,M,53,5,Highly recommended.
303,1/2/2025,Sizzler Station,Pune,Lasagna,Italian,299,1,299,Wallet,12819,49,M,23,2,Not satisfied.
304,5/2/2025,Spice Villa,Ahmedabad,Nachos,Mexican,484,3,1452,Credit Card,16695,42,F,30,2,Excellent service!
305,5/3/2025,Pizza Point,Bangalore,Pasta Alfredo,Italian,537,2,1074,Wallet,14595,41,F,66,1,Food was cold.
306,5/30/2025,Sizzler Station,Bangalore,Burritos,Mexican,199,3,597,Credit Card,14160,51,F,29,4,Good taste but slow delivery.
307,1/24/2025,Biryani House,Mumbai,Caesar Salad,Continental,151,3,453,Cash,13759,57,F,57,5,Highly recommended.
308,3/15/2025,Spice Villa,Bangalore,Fries,American,459,2,918,UPI,12404,24,F,68,4,Would order again.
309,5/10/2025,Burger Barn,Hyderabad,Tacos,Mexican,513,3,1539,UPI,10956,60,F,52,4,Portion size was small.
310,1/9/2025,Biryani House,Mumbai,Lasagna,Italian,204,4,816,Wallet,14772,36,M,64,4,Would order again.
311,5/13/2025,Vegan Vibes,Jaipur,Caesar Salad,Continental,501,1,501,Cash,14546,28,F,27,2,Good taste but slow delivery.
312,2/28/2025,Vegan Vibes,Lucknow,Dal Makhani,Indian,547,3,1641,Wallet,16676,48,M,47,3,Food was cold.
313,6/18/2025,Pizza Point,Mumbai,Fries,American,592,4,2368,Cash,13593,41,F,57,2,Quick delivery!
314,3/31/2025,Urban Tadka,Jaipur,Hakka Noodles,Chinese,359,2,718,Wallet,12046,48,M,35,1,Loved the food.
315,6/23/2025,Urban Tadka,Ahmedabad,Fried Rice,Chinese,208,3,624,UPI,11343,57,F,23,4,Highly recommended.
316,5/10/2025,Biryani House,Pune,Steak,Continental,128,4,512,Net Banking,16666,28,M,38,4,Highly recommended.
317,6/14/2025,Urban Tadka,Mumbai,Pizza Margherita,Italian,368,4,1472,Net Banking,17010,24,M,71,3,Not satisfied.
318,6/21/2025,Biryani House,Ahmedabad,Lasagna,Italian,114,2,228,UPI,10775,23,M,52,3,Food was cold.
319,2/4/2025,Taco Town,Jaipur,Steak,Continental,539,1,539,UPI,13997,30,F,50,2,Not satisfied.
320,5/4/2025,Noodle Nest,Hyderabad,Spring Rolls,Chinese,592,1,592,Credit Card,14312,44,F,75,2,Good taste but slow delivery.
321,2/10/2025,Urban Tadka,Kolkata,Fries,American,150,2,300,UPI,12462,29,F,71,4,Quick delivery!
322,4/23/2025,Noodle Nest,Bangalore,Fries,American,275,4,1100,Credit Card,12634,46,M,73,4,Would order again.
323,3/12/2025,Biryani House,Pune,Hakka Noodles,Chinese,272,1,272,Cash,17184,46,M,28,2,Average experience.
324,3/2/2025,Biryani House,Jaipur,Burger,American,288,4,1152,Net Banking,12630,21,M,56,4,Excellent service!
325,1/15/2025,Taco Town,Hyderabad,Nachos,Mexican,452,3,1356,Wallet,12895,27,M,56,3,Loved the food.
326,2/5/2025,Burger Barn,Bangalore,Spring Rolls,Chinese,369,1,369,UPI,15548,53,F,30,3,Food was cold.
327,5/29/2025,Vegan Vibes,Pune,Tandoori Chicken,Indian,145,1,145,Credit Card,12151,32,F,72,3,Excellent service!
328,1/7/2025,Taco Town,Delhi,Pizza Margherita,Italian,489,3,1467,UPI,11579,45,M,49,3,Average experience.
329,5/31/2025,Pizza Point,Ahmedabad,Caesar Salad,Continental,258,2,516,Net Banking,17911,28,M,62,4,Would order again.
330,1/5/2025,Spice Villa,Jaipur,Grilled Chicken,Continental,480,4,1920,Wallet,14884,56,M,25,5,Good taste but slow delivery.
331,1/15/2025,Biryani House,Kolkata,Nachos,Mexican,591,2,1182,UPI,16356,23,F,25,1,Food was cold.
332,2/1/2025,Pizza Point,Hyderabad,Tacos,Mexican,305,3,915,Wallet,12873,44,F,32,3,Portion size was small.
333,6/2/2025,Vegan Vibes,Delhi,Tandoori Chicken,Indian,454,3,1362,UPI,15962,44,F,31,2,Quick delivery!
334,5/8/2025,Pizza Point,Hyderabad,Hotdog,American,241,2,482,Wallet,11941,27,M,40,3,Food was cold.
335,1/22/2025,Biryani House,Mumbai,Nachos,Mexican,473,2,946,Credit Card,17255,32,F,28,4,Good taste but slow delivery.
336,6/18/2025,Urban Tadka,Chennai,Paneer Butter Masala,Indian,406,4,1624,Credit Card,14302,45,F,71,3,Average experience.
337,6/1/2025,Curry Palace,Chennai,Tacos,Mexican,254,2,508,Cash,11730,32,M,42,2,Food was cold.
338,5/7/2025,Burger Barn,Pune,Burritos,Mexican,278,4,1112,UPI,12861,20,M,63,2,Food was cold.
339,2/25/2025,Curry Palace,Bangalore,Fries,American,392,1,392,Net Banking,16047,24,M,35,5,Would order again.
340,5/15/2025,Vegan Vibes,Chennai,Fried Rice,Chinese,260,3,780,UPI,16554,22,F,21,3,Loved the food.
341,2/22/2025,Spice Villa,Chennai,Fries,American,567,2,1134,Wallet,14412,40,M,36,2,Quick delivery!
342,6/13/2025,Urban Tadka,Hyderabad,Lasagna,Italian,465,3,1395,Cash,11169,28,F,61,2,Portion size was small.
343,6/2/2025,Vegan Vibes,Mumbai,Burritos,Mexican,533,4,2132,Cash,17603,51,F,75,3,Excellent service!
344,2/18/2025,Urban Tadka,Pune,Steak,Continental,406,2,812,Cash,12897,21,F,63,2,Excellent service!
345,6/20/2025,Noodle Nest,Bangalore,Burger,American,214,3,642,Wallet,11830,25,F,28,3,Loved the food.
346,2/20/2025,Biryani House,Bangalore,Pizza Margherita,Italian,452,1,452,Credit Card,17637,56,F,62,3,Good taste but slow delivery.
347,5/10/2025,Burger Barn,Pune,Dal Makhani,Indian,118,2,236,Cash,12792,37,M,36,3,Quick delivery!
348,5/31/2025,Burger Barn,Jaipur,Paneer Butter Masala,Indian,368,4,1472,Net Banking,11534,32,M,63,4,Good taste but slow delivery.
349,5/1/2025,Noodle Nest,Lucknow,Nachos,Mexican,247,2,494,Credit Card,13262,34,F,52,3,Food was cold.
350,6/15/2025,Pizza Point,Jaipur,Pasta Alfredo,Italian,219,2,438,Cash,10703,24,F,70,2,Average experience.
351,5/19/2025,Noodle Nest,Ahmedabad,Grilled Chicken,Continental,158,4,632,UPI,15702,60,F,50,5,Highly recommended.
352,2/18/2025,Biryani House,Kolkata,Hotdog,American,494,3,1482,Credit Card,11935,36,M,73,4,Loved the food.
353,4/1/2025,Burger Barn,Ahmedabad,Fried Rice,Chinese,159,4,636,UPI,12119,36,F,61,4,Excellent service!
354,6/18/2025,Curry Palace,Ahmedabad,Fried Rice,Chinese,168,2,336,Net Banking,10481,38,M,60,4,Good taste but slow delivery.
355,4/19/2025,Burger Barn,Jaipur,Tandoori Chicken,Indian,160,4,640,Cash,16856,38,F,28,3,Quick delivery!
356,5/4/2025,Noodle Nest,Pune,Fries,American,293,3,879,Wallet,13274,55,M,20,2,Excellent service!
357,4/29/2025,Pizza Point,Pune,Nachos,Mexican,541,4,2164,Wallet,11246,59,M,30,3,Excellent service!
358,6/9/2025,Burger Barn,Chennai,Burritos,Mexican,562,3,1686,Wallet,10308,18,F,61,1,Excellent service!
359,4/3/2025,Biryani House,Pune,Grilled Chicken,Continental,408,4,1632,Cash,16365,36,M,51,4,Portion size was small.
360,3/27/2025,Sizzler Station,Pune,Fries,American,107,3,321,Credit Card,16240,53,F,52,3,Loved the food.
361,4/19/2025,Curry Palace,Jaipur,Steak,Continental,553,2,1106,UPI,13580,38,F,74,4,Loved the food.
362,2/27/2025,Pizza Point,Chennai,Tandoori Chicken,Indian,599,4,2396,Cash,10582,44,M,22,4,Food was cold.
363,2/27/2025,Curry Palace,Pune,Chicken Biryani,Indian,505,1,505,Wallet,12242,48,F,52,3,Highly recommended.
364,2/14/2025,Vegan Vibes,Mumbai,Lasagna,Italian,382,2,764,Cash,10864,34,F,35,2,Loved the food.
365,2/8/2025,Spice Villa,Chennai,Paneer Butter Masala,Indian,419,2,838,Net Banking,14814,51,M,57,3,Would order again.
366,3/16/2025,Burger Barn,Kolkata,Pasta Alfredo,Italian,101,1,101,UPI,10773,48,M,48,3,Quick delivery!
367,2/26/2025,Vegan Vibes,Chennai,Hakka Noodles,Chinese,219,2,438,Net Banking,16951,24,F,60,4,Not satisfied.
368,3/3/2025,Pizza Point,Bangalore,Burritos,Mexican,449,2,898,Credit Card,13753,21,M,50,3,Average experience.
369,2/1/2025,Sizzler Station,Bangalore,Nachos,Mexican,522,3,1566,Wallet,11030,46,M,24,2,Average experience.
370,6/10/2025,Burger Barn,Pune,Burger,American,515,1,515,UPI,13559,59,M,20,2,Excellent service!
371,6/14/2025,Taco Town,Ahmedabad,Grilled Chicken,Continental,586,1,586,UPI,16213,44,F,25,5,Food was cold.
372,6/11/2025,Burger Barn,Mumbai,Hakka Noodles,Chinese,598,2,1196,UPI,12927,26,F,39,1,Portion size was small.
373,1/19/2025,Biryani House,Pune,Caesar Salad,Continental,226,4,904,Wallet,14766,25,F,56,4,Loved the food.
374,2/17/2025,Taco Town,Mumbai,Caesar Salad,Continental,124,2,248,Net Banking,14356,34,F,27,5,Loved the food.
375,4/21/2025,Sizzler Station,Ahmedabad,Hotdog,American,126,2,252,UPI,13736,23,M,60,2,Good taste but slow delivery.
376,4/17/2025,Pizza Point,Hyderabad,Paneer Butter Masala,Indian,158,2,316,Net Banking,13744,23,F,46,1,Loved the food.
377,1/3/2025,Urban Tadka,Kolkata,Pizza Margherita,Italian,108,3,324,Net Banking,13369,57,F,23,2,Not satisfied.
378,6/6/2025,Sizzler Station,Kolkata,Hakka Noodles,Chinese,257,3,771,Credit Card,10134,53,F,70,4,Average experience.
379,1/15/2025,Curry Palace,Pune,Fried Rice,Chinese,319,3,957,Wallet,17633,36,M,28,5,Highly recommended.
380,6/1/2025,Urban Tadka,Delhi,Nachos,Mexican,424,1,424,Cash,11478,52,F,73,3,Would order again.
381,6/16/2025,Vegan Vibes,Bangalore,Tandoori Chicken,Indian,222,2,444,Cash,16544,20,F,69,5,Would order again.
382,5/31/2025,Urban Tadka,Hyderabad,Butter Naan,Indian,507,4,2028,Cash,14914,31,F,52,4,Not satisfied.
383,1/23/2025,Noodle Nest,Mumbai,Manchurian,Chinese,572,1,572,Wallet,12629,36,F,37,2,Portion size was small.
384,6/16/2025,Taco Town,Ahmedabad,Burritos,Mexican,481,2,962,Cash,11614,60,M,50,4,Excellent service!
385,1/3/2025,Spice Villa,Chennai,Manchurian,Chinese,550,2,1100,Wallet,11368,55,M,25,2,Food was cold.
386,3/28/2025,Taco Town,Ahmedabad,Pasta Alfredo,Italian,515,4,2060,UPI,13272,28,F,26,5,Portion size was small.
387,4/1/2025,Sizzler Station,Hyderabad,Butter Naan,Indian,246,4,984,Net Banking,10745,34,F,48,2,Portion size was small.
388,5/4/2025,Biryani House,Chennai,Fries,American,252,4,1008,Cash,13421,38,F,32,3,Average experience.
389,5/24/2025,Taco Town,Hyderabad,Lasagna,Italian,280,3,840,UPI,11798,40,F,67,3,Highly recommended.
390,1/10/2025,Burger Barn,Delhi,Lasagna,Italian,555,1,555,Wallet,15770,36,F,35,4,Portion size was small.
391,1/18/2025,Pizza Point,Delhi,Pasta Alfredo,Italian,283,2,566,Wallet,14811,47,M,28,5,Would order again.
392,1/7/2025,Taco Town,Delhi,Grilled Chicken,Continental,436,1,436,Credit Card,14209,24,F,71,2,Food was cold.
393,2/8/2025,Pizza Point,Delhi,Burritos,Mexican,112,2,224,Net Banking,15039,25,F,32,3,Average experience.
394,6/1/2025,Vegan Vibes,Bangalore,Tacos,Mexican,117,4,468,UPI,16428,43,F,71,2,Loved the food.
395,4/27/2025,Burger Barn,Bangalore,Burger,American,338,2,676,Net Banking,10896,42,M,26,4,Good taste but slow delivery.
396,3/20/2025,Spice Villa,Bangalore,Pizza Margherita,Italian,540,1,540,Cash,12797,26,M,48,3,Food was cold.
397,5/9/2025,Spice Villa,Mumbai,Nachos,Mexican,450,1,450,Wallet,14497,50,M,57,2,Portion size was small.
398,5/23/2025,Taco Town,Pune,Manchurian,Chinese,511,1,511,Net Banking,13694,54,F,23,3,Portion size was small.
399,4/18/2025,Biryani House,Ahmedabad,Burritos,Mexican,237,3,711,Wallet,14631,22,M,31,2,Good taste but slow delivery.
400,1/26/2025,Spice Villa,Delhi,Spring Rolls,Chinese,380,4,1520,Net Banking,13159,58,M,57,4,Would order again.
401,6/18/2025,Biryani House,Pune,Fried Rice,Chinese,335,2,670,Net Banking,12436,40,M,36,5,Average experience.
402,2/1/2025,Biryani House,Kolkata,Spring Rolls,Chinese,343,2,686,Cash,13887,53,F,49,1,Would order again.
403,5/12/2025,Noodle Nest,Pune,Pizza Margherita,Italian,261,4,1044,Net Banking,11575,33,M,21,1,Food was cold.
404,6/21/2025,Sizzler Station,Delhi,Tandoori Chicken,Indian,539,1,539,Net Banking,16220,43,F,41,4,Excellent service!
405,2/16/2025,Vegan Vibes,Jaipur,Hotdog,American,212,3,636,UPI,12798,47,M,64,2,Loved the food.
406,3/14/2025,Curry Palace,Kolkata,Hakka Noodles,Chinese,241,2,482,Net Banking,13601,23,M,66,2,Quick delivery!
407,3/28/2025,Noodle Nest,Mumbai,Burger,American,197,1,197,Wallet,10527,54,F,75,4,Would order again.
408,1/19/2025,Burger Barn,Bangalore,Steak,Continental,227,2,454,UPI,13082,24,F,61,5,Quick delivery!
409,6/5/2025,Vegan Vibes,Lucknow,Hotdog,American,276,3,828,Wallet,11166,59,F,67,1,Highly recommended.
410,5/14/2025,Taco Town,Delhi,Chicken Biryani,Indian,281,1,281,UPI,12743,55,M,39,4,Portion size was small.
411,5/12/2025,Taco Town,Chennai,Fried Rice,Chinese,535,4,2140,Cash,16334,53,F,20,4,Would order again.
412,1/12/2025,Vegan Vibes,Hyderabad,Pasta Alfredo,Italian,246,2,492,Cash,13958,43,M,53,2,Highly recommended.
413,6/5/2025,Urban Tadka,Pune,Pasta Alfredo,Italian,462,4,1848,Cash,15597,41,M,67,1,Portion size was small.
414,6/26/2025,Noodle Nest,Delhi,Tandoori Chicken,Indian,202,2,404,Wallet,14667,37,F,42,3,Excellent service!
415,3/7/2025,Taco Town,Pune,Fries,American,238,2,476,UPI,16299,49,F,64,4,Would order again.
416,3/21/2025,Urban Tadka,Chennai,Burger,American,283,3,849,Net Banking,15951,60,M,68,3,Good taste but slow delivery.
